"age","age_range_old","age_range_young","age_units","ageolder","agetype","ageyounger","analysisunitid","area","chronologyid","chronologyname","collunitid.x","collunitid.y","context","covertype","database","datasetid","datasetnotes","datasettype","depth","description","dripheight","dripheightunits","ecologicalgroup","element","elementtype","elev","entitycoverthickness","entityid","entityname","entrancedistance","entrancedistanceunits","landusecoverpercent","landusecovertype","lat","long","monitoring","recdatecreated","relativeage","sampleanalyst","sampleid","samplename","siteid","sitename","sitenotes","speleothemdriptype","speleothemtype","symmetry","taxongroup","taxonid","thickness","units","value","variablename","vegetationcoverpercent","vegetationcovertype"
66598.0253643,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737457,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.25,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893110,"4978",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.26,"δ13C",NA,"sparse"
67212.4630173,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737458,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.3,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893111,"4979",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.68,"δ18O",NA,"sparse"
67212.4630173,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737458,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.3,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893111,"4979",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.47,"δ13C",NA,"sparse"
67826.9006703,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737459,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.4,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893112,"4980",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.56,"δ18O",NA,"sparse"
67826.9006703,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737459,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.4,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893112,"4980",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.21,"δ13C",NA,"sparse"
68441.3383234,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737460,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893113,"4981",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.42,"δ18O",NA,"sparse"
68441.3383234,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737460,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893113,"4981",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.75,"δ13C",NA,"sparse"
69055.7759764,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737461,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.55,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893114,"4982",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.54,"δ18O",NA,"sparse"
69055.7759764,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737461,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.55,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893114,"4982",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.02,"δ13C",NA,"sparse"
69670.2136294,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737462,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.65,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893115,"4983",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.65,"δ18O",NA,"sparse"
69670.2136294,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737462,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.65,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893115,"4983",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.08,"δ13C",NA,"sparse"
70284.6512824,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737463,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.75,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893116,"4984",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.78,"δ18O",NA,"sparse"
70284.6512824,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737463,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.75,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893116,"4984",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.05,"δ13C",NA,"sparse"
70899.0889355,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737464,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.8,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893117,"4985",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.01,"δ18O",NA,"sparse"
70899.0889355,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737464,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.8,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893117,"4985",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.2,"δ13C",NA,"sparse"
71513.5265885,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737465,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.9,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893118,"4986",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.86,"δ18O",NA,"sparse"
71513.5265885,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737465,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",2.9,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893118,"4986",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.19,"δ13C",NA,"sparse"
72127.9642415,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737466,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893119,"4987",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.18,"δ18O",NA,"sparse"
72127.9642415,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737466,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893119,"4987",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.5,"δ13C",NA,"sparse"
72742.4018945,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737467,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.05,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893120,"4988",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.38,"δ18O",NA,"sparse"
72742.4018945,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737467,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.05,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893120,"4988",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.12,"δ13C",NA,"sparse"
73356.8395476,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737468,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.15,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893121,"4989",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.07,"δ18O",NA,"sparse"
73356.8395476,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737468,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.15,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893121,"4989",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.68,"δ13C",NA,"sparse"
73971.2772006,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737469,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.25,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893122,"4990",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.08,"δ18O",NA,"sparse"
73971.2772006,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737469,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.25,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893122,"4990",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.91,"δ13C",NA,"sparse"
74585.7148536,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737470,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.3,NA,NA,"m",NA,NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893123,"4991",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",53019,NA,NA,762,"238U",NA,"sparse"
74585.7148536,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737470,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.3,NA,NA,"m",NA,NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893123,"4991",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",53018,NA,NA,3820,"232Th",NA,"sparse"
74585.7148536,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737470,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.3,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893123,"4991",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.31,"δ18O",NA,"sparse"
74585.7148536,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737470,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.3,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893123,"4991",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-7.01,"δ13C",NA,"sparse"
75522.783075,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737471,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.4,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893124,"4992",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.34,"δ18O",NA,"sparse"
75522.783075,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737471,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.4,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893124,"4992",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.76,"δ13C",NA,"sparse"
76459.8512963,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737472,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.5,NA,NA,"m",NA,NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893125,"4993",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",53018,NA,NA,550,"232Th",NA,"sparse"
76459.8512963,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737472,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.5,NA,NA,"m",NA,NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893125,"4993",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",53019,NA,NA,1438,"238U",NA,"sparse"
76459.8512963,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737472,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893125,"4993",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.28,"δ18O",NA,"sparse"
76459.8512963,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737472,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893125,"4993",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.22,"δ13C",NA,"sparse"
76653.8473669,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737473,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.55,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893126,"4994",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.66,"δ18O",NA,"sparse"
76653.8473669,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737473,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.55,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893126,"4994",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.35,"δ13C",NA,"sparse"
76847.8434374,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737474,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.75,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893127,"4995",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.34,"δ18O",NA,"sparse"
76847.8434374,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737474,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.75,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893127,"4995",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.03,"δ13C",NA,"sparse"
77041.839508,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737475,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.8,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893128,"4996",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.65,"δ18O",NA,"sparse"
77041.839508,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737475,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.8,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893128,"4996",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.35,"δ13C",NA,"sparse"
77235.8355785,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737476,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.9,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893129,"4997",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.41,"δ18O",NA,"sparse"
77235.8355785,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737476,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",3.9,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893129,"4997",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.17,"δ13C",NA,"sparse"
77429.8316491,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737477,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893130,"4998",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.33,"δ18O",NA,"sparse"
77429.8316491,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737477,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893130,"4998",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.02,"δ13C",NA,"sparse"
77623.8277196,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737478,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4.08,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893131,"4999",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.36,"δ18O",NA,"sparse"
77623.8277196,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737478,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4.08,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893131,"4999",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.24,"δ13C",NA,"sparse"
77817.8237902,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737479,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4.25,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893132,"5000",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.96,"δ18O",NA,"sparse"
77817.8237902,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737479,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4.25,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893132,"5000",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.94,"δ13C",NA,"sparse"
78011.8198607,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737480,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4.33,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893133,"5001",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.46,"δ18O",NA,"sparse"
78011.8198607,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737480,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4.33,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893133,"5001",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.84,"δ13C",NA,"sparse"
78205.8159313,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737481,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4.42,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893134,"5002",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.23,"δ18O",NA,"sparse"
78205.8159313,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737481,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",4.42,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893134,"5002",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-6.03,"δ13C",NA,"sparse"
